,id,ico_id,ico_symbol,date,open,close,low,high,created_at,updated_at,volume,btc_open,btc_close,btc_low,btc_high,value_from_coinmarketcap,currency
51249,3137087,3306,ETH,2019-07-07 00:00:00,287.4400024414,288.1199951172,285.200012207,296.299987793,2019-11-21 12:03:45,2019-11-21 12:03:45,350558.125,,,,,0,USD
51250,3137088,3306,ETH,2019-07-08 00:00:00,287.9599914551,304.7300109863,284.5799865723,309.8500061035,2019-11-21 12:03:45,2019-11-21 12:03:45,452663.9375,,,,,0,USD
51251,3137089,3306,ETH,2019-07-09 00:00:00,304.8299865723,311.9299926758,301.1400146484,313.4200134277,2019-11-21 12:03:45,2019-11-21 12:03:45,95281.15625,,,,,0,USD
51252,3137090,3306,ETH,2019-07-10 00:00:00,312.0,307.2799987793,303.0100097656,317.950012207,2019-11-21 12:03:45,2019-11-21 12:03:45,318817.09375,,,,,0,USD
51253,3137091,3306,ETH,2019-07-11 00:00:00,307.2600097656,289.0,280.6900024414,314.0299987793,2019-11-21 12:03:45,2019-11-21 12:03:45,573532.25,,,,,0,USD
51254,3137092,3306,ETH,2019-07-12 00:00:00,289.0700073242,268.5700073242,261.6900024414,289.0700073242,2019-11-21 12:03:45,2019-11-21 12:03:45,575404.6875,,,,,0,USD
51255,3137093,3306,ETH,2019-07-13 00:00:00,268.5700073242,274.6099853516,266.1700134277,278.7200012207,2019-11-21 12:03:45,2019-11-21 12:03:45,402283.28125,,,,,0,USD
51256,3137094,3306,ETH,2019-07-14 00:00:00,274.5799865723,268.8099975586,262.3299865723,275.0100097656,2019-11-21 12:03:45,2019-11-21 12:03:45,562744.25,,,,,0,USD
51257,3137095,3306,ETH,2019-07-15 00:00:00,268.8399963379,226.2200012207,222.7799987793,269.4100036621,2019-11-21 12:03:45,2019-11-21 12:03:45,866246.4375,,,,,0,USD
51258,3137096,3306,ETH,2019-07-16 00:00:00,226.1999969482,228.2100067139,202.8099975586,235.9299926758,2019-11-21 12:03:45,2019-11-21 12:03:45,1057273.125,,,,,0,USD
51259,3137097,3306,ETH,2019-07-17 00:00:00,228.2700042725,198.8699951172,192.2899932861,234.4199981689,2019-11-21 12:03:45,2019-11-21 12:03:45,975920.8125,,,,,0,USD
51260,3137098,3306,ETH,2019-07-18 00:00:00,198.9700012207,210.6900024414,191.8200073242,219.1900024414,2019-11-21 12:03:45,2019-11-21 12:03:45,915535.875,,,,,0,USD
51261,3137099,3306,ETH,2019-07-19 00:00:00,210.7200012207,225.75,205.9799957275,229.3000030518,2019-11-21 12:03:45,2019-11-21 12:03:45,846008.0,,,,,0,USD
51262,3137100,3306,ETH,2019-07-20 00:00:00,225.7899932861,220.4900054932,213.3899993896,226.6499938965,2019-11-21 12:03:45,2019-11-21 12:03:45,562520.5,,,,,0,USD
51263,3137101,3306,ETH,2019-07-21 00:00:00,220.4700012207,228.3099975586,220.2599945068,234.7599945068,2019-11-21 12:03:45,2019-11-21 12:03:45,481197.25,,,,,0,USD
51264,3137102,3306,ETH,2019-07-22 00:00:00,228.2700042725,225.3800048828,217.0099945068,229.6999969482,2019-11-21 12:03:45,2019-11-21 12:03:45,449352.15625,,,,,0,USD
51265,3137103,3306,ETH,2019-07-23 00:00:00,225.4299926758,217.4900054932,212.3200073242,228.0200042725,2019-11-21 12:03:45,2019-11-21 12:03:45,537769.125,,,,,0,USD
51266,3137104,3306,ETH,2019-07-24 00:00:00,217.4900054932,212.5599975586,209.0,219.3899993896,2019-11-21 12:03:45,2019-11-21 12:03:45,573594.625,,,,,0,USD
51267,3137105,3306,ETH,2019-07-25 00:00:00,212.4600067139,216.3200073242,202.0,217.9900054932,2019-11-21 12:03:45,2019-11-21 12:03:45,729439.3125,,,,,0,USD
51268,3137106,3306,ETH,2019-07-26 00:00:00,216.3200073242,219.0800018311,215.6199951172,224.9499969482,2019-11-21 12:03:45,2019-11-21 12:03:45,585224.8125,,,,,0,USD
51269,3137107,3306,ETH,2019-07-27 00:00:00,219.0299987793,218.7799987793,212.9799957275,220.1300048828,2019-11-21 12:03:45,2019-11-21 12:03:45,448138.25,,,,,0,USD
51270,3137108,3306,ETH,2019-07-28 00:00:00,218.7799987793,207.2599945068,203.6000061035,223.2200012207,2019-11-21 12:03:45,2019-11-21 12:03:45,575341.25,,,,,0,USD
51271,3137109,3306,ETH,2019-07-29 00:00:00,207.2599945068,211.3200073242,199.0700073242,213.6699981689,2019-11-21 12:03:45,2019-11-21 12:03:45,422607.5625,,,,,0,USD
51272,3137110,3306,ETH,2019-07-30 00:00:00,211.7799987793,210.8899993896,206.5700073242,215.8800048828,2019-11-21 12:03:45,2019-11-21 12:03:45,434066.5625,,,,,0,USD
51273,3137111,3306,ETH,2019-07-31 00:00:00,210.9299926758,209.5500030518,204.2700042725,213.9900054932,2019-11-21 12:03:45,2019-11-21 12:03:45,309107.46875,,,,,0,USD
51274,3137112,3306,ETH,2019-08-01 00:00:00,209.5200042725,218.4100036621,209.2700042725,218.4900054932,2019-11-21 12:03:45,2019-11-21 12:03:45,559747.5,,,,,0,USD
51275,3137113,3306,ETH,2019-08-02 00:00:00,218.3800048828,216.7700042725,210.9100036621,218.9499969482,2019-11-21 12:03:45,2019-11-21 12:03:45,389166.65625,,,,,0,USD
51276,3137114,3306,ETH,2019-08-03 00:00:00,216.8300018311,217.7100067139,215.0,222.5099945068,2019-11-21 12:03:45,2019-11-21 12:03:45,508211.25,,,,,0,USD
51277,3137115,3306,ETH,2019-08-04 00:00:00,217.7100067139,222.0800018311,216.6999969482,224.4600067139,2019-11-21 12:03:45,2019-11-21 12:03:45,386647.1875,,,,,0,USD
51278,3137116,3306,ETH,2019-08-05 00:00:00,222.0399932861,221.7799987793,216.8600006104,223.0599975586,2019-11-21 12:03:45,2019-11-21 12:03:45,322052.53125,,,,,0,USD
51279,3137117,3306,ETH,2019-08-06 00:00:00,221.8000030518,233.5099945068,221.8000030518,236.3500061035,2019-11-21 12:03:45,2019-11-21 12:03:45,556967.0,,,,,0,USD
51280,3137118,3306,ETH,2019-08-07 00:00:00,233.5500030518,226.3000030518,222.9299926758,239.0,2019-11-21 12:03:45,2019-11-21 12:03:45,431121.78125,,,,,0,USD
51281,3137119,3306,ETH,2019-08-08 00:00:00,226.3099975586,226.3399963379,221.4600067139,231.4600067139,2019-11-21 12:03:45,2019-11-21 12:03:45,317883.9375,,,,,0,USD
51282,3137120,3306,ETH,2019-08-09 00:00:00,226.3699951172,221.3999938965,215.8600006104,226.8399963379,2019-11-21 12:03:45,2019-11-21 12:03:45,287272.21875,,,,,0,USD
51283,3137121,3306,ETH,2019-08-10 00:00:00,221.7200012207,210.1699981689,207.0500030518,221.9499969482,2019-11-21 12:03:45,2019-11-21 12:03:45,412134.53125,,,,,0,USD
51284,3137122,3306,ETH,2019-08-11 00:00:00,210.1699981689,206.3399963379,202.25,214.9199981689,2019-11-21 12:03:45,2019-11-21 12:03:45,355362.21875,,,,,0,USD
51285,3137123,3306,ETH,2019-08-12 00:00:00,206.3300018311,216.2899932861,206.0299987793,216.9199981689,2019-11-21 12:03:45,2019-11-21 12:03:45,297814.9375,,,,,0,USD
51286,3137124,3306,ETH,2019-08-13 00:00:00,216.2700042725,211.1900024414,209.7599945068,216.7100067139,2019-11-21 12:03:45,2019-11-21 12:03:45,323553.28125,,,,,0,USD
51287,3137125,3306,ETH,2019-08-14 00:00:00,211.1999969482,209.1300048828,204.25,211.7700042725,2019-11-21 12:03:45,2019-11-21 12:03:45,291554.8125,,,,,0,USD
51288,3137126,3306,ETH,2019-08-15 00:00:00,208.8899993896,187.1199951172,182.9199981689,210.1499938965,2019-11-21 12:03:45,2019-11-21 12:03:45,486292.40625,,,,,0,USD
51289,3137127,3306,ETH,2019-08-16 00:00:00,187.0399932861,188.0,174.6900024414,190.0,2019-11-21 12:03:45,2019-11-21 12:03:45,662787.3125,,,,,0,USD
51290,3137128,3306,ETH,2019-08-17 00:00:00,187.9299926758,184.8200073242,178.3399963379,188.4700012207,2019-11-21 12:03:45,2019-11-21 12:03:45,160662.796875,,,,,0,USD
51291,3137129,3306,ETH,2019-08-18 00:00:00,184.8399963379,185.5899963379,182.0800018311,186.9700012207,2019-11-21 12:03:45,2019-11-21 12:03:45,10447.89453125,,,,,0,USD
51292,3137130,3306,ETH,2019-08-19 00:00:00,185.2599945068,194.0,183.1000061035,197.5599975586,2019-11-21 12:03:45,2019-11-21 12:03:45,12530.7060546875,,,,,0,USD
51293,3137131,3306,ETH,2019-08-20 00:00:00,194.0,202.1499938965,192.5,203.6000061035,2019-11-21 12:03:45,2019-11-21 12:03:45,13872.99609375,,,,,0,USD
51294,3137132,3306,ETH,2019-08-21 00:00:00,202.1399993896,196.5899963379,194.5099945068,202.8200073242,2019-11-21 12:03:45,2019-11-21 12:03:45,12970.4775390625,,,,,0,USD
51295,3137133,3306,ETH,2019-08-22 00:00:00,196.5,187.5599975586,181.0,197.1300048828,2019-11-21 12:03:45,2019-11-21 12:03:45,15733.302734375,,,,,0,USD
51296,3137134,3306,ETH,2019-08-23 00:00:00,187.4600067139,190.4700012207,182.6600036621,194.9700012207,2019-11-21 12:03:46,2019-11-21 12:03:46,15663.8056640625,,,,,0,USD
51297,3137135,3306,ETH,2019-08-24 00:00:00,190.4299926758,194.0599975586,188.0,196.0,2019-11-21 12:03:46,2019-11-21 12:03:46,9443.8173828125,,,,,0,USD
51298,3137136,3306,ETH,2019-08-25 00:00:00,194.0599975586,190.7400054932,186.5099945068,194.0899963379,2019-11-21 12:03:46,2019-11-21 12:03:46,10722.2216796875,,,,,0,USD
51299,3137137,3306,ETH,2019-08-26 00:00:00,190.6399993896,187.0,183.3500061035,192.0,2019-11-21 12:03:46,2019-11-21 12:03:46,9225.837890625,,,,,0,USD
51300,3137138,3306,ETH,2019-08-27 00:00:00,187.0200042725,189.1799926758,186.2400054932,193.1999969482,2019-11-21 12:03:46,2019-11-21 12:03:46,10375.814453125,,,,,0,USD
51301,3137139,3306,ETH,2019-08-28 00:00:00,189.1399993896,187.5899963379,185.2200012207,189.6100006104,2019-11-21 12:03:46,2019-11-21 12:03:46,15352.0146484375,,,,,0,USD
51302,3137140,3306,ETH,2019-08-29 00:00:00,187.5599975586,173.3500061035,166.2299957275,188.3600006104,2019-11-21 12:03:46,2019-11-21 12:03:46,28816.09375,,,,,0,USD
51303,3137141,3306,ETH,2019-08-30 00:00:00,173.3399963379,169.1100006104,163.6199951172,173.7400054932,2019-11-21 12:03:46,2019-11-21 12:03:46,28578.296875,,,,,0,USD
51304,3137142,3306,ETH,2019-08-31 00:00:00,169.1799926758,168.6499938965,165.8999938965,170.6300048828,2019-11-21 12:03:46,2019-11-21 12:03:46,16959.994140625,,,,,0,USD
51305,3137143,3306,ETH,2019-09-01 00:00:00,168.5,171.7200012207,166.1000061035,174.4900054932,2019-11-21 12:03:46,2019-11-21 12:03:46,12064.5390625,,,,,0,USD
51306,3137144,3306,ETH,2019-09-02 00:00:00,171.7799987793,170.4100036621,167.5,173.5899963379,2019-11-21 12:03:46,2019-11-21 12:03:46,18757.443359375,,,,,0,USD
51307,3137145,3306,ETH,2019-09-03 00:00:00,171.0299987793,177.7200012207,170.0200042725,181.1900024414,2019-11-21 12:03:46,2019-11-21 12:03:46,21009.82421875,,,,,0,USD
51308,3137146,3306,ETH,2019-09-04 00:00:00,177.8699951172,178.5099945068,175.0599975586,182.7299957275,2019-11-21 12:03:46,2019-11-21 12:03:46,19617.34375,,,,,0,USD
51309,3137147,3306,ETH,2019-09-05 00:00:00,179.1199951172,175.0299987793,173.6900024414,180.1399993896,2019-11-21 12:03:46,2019-11-21 12:03:46,17393.4921875,,,,,0,USD
51310,3137148,3306,ETH,2019-09-06 00:00:00,174.9600067139,174.0,170.0500030518,175.8899993896,2019-11-21 12:03:46,2019-11-21 12:03:46,17399.845703125,,,,,0,USD
51311,3137149,3306,ETH,2019-09-07 00:00:00,174.0500030518,169.3200073242,165.3800048828,177.9400024414,2019-11-21 12:03:46,2019-11-21 12:03:46,22046.880859375,,,,,0,USD
51312,3137150,3306,ETH,2019-09-08 00:00:00,169.3800048828,177.4600067139,168.5800018311,180.6399993896,2019-11-21 12:03:46,2019-11-21 12:03:46,17804.314453125,,,,,0,USD
51313,3137151,3306,ETH,2019-09-09 00:00:00,177.5,181.4600067139,176.7400054932,183.7100067139,2019-11-21 12:03:46,2019-11-21 12:03:46,23721.875,,,,,0,USD
51314,3137152,3306,ETH,2019-09-10 00:00:00,181.2100067139,180.3399963379,176.0700073242,185.0,2019-11-21 12:03:46,2019-11-21 12:03:46,10111.693359375,,,,,0,USD
51315,3137153,3306,ETH,2019-09-11 00:00:00,180.7100067139,179.7200012207,177.0700073242,184.1000061035,2019-11-21 12:03:46,2019-11-21 12:03:46,8511.1787109375,,,,,0,USD
51316,3137154,3306,ETH,2019-09-12 00:00:00,179.7100067139,178.2899932861,173.9499969482,182.2100067139,2019-11-21 12:03:46,2019-11-21 12:03:46,13527.9990234375,,,,,0,USD
51317,3137155,3306,ETH,2019-09-13 00:00:00,178.3200073242,180.7700042725,176.6799926758,182.3399963379,2019-11-21 12:03:46,2019-11-21 12:03:46,10389.51953125,,,,,0,USD
51318,3137156,3306,ETH,2019-09-14 00:00:00,180.7599945068,180.8899993896,177.4499969482,181.5299987793,2019-11-21 12:03:46,2019-11-21 12:03:46,13758.6279296875,,,,,0,USD
51319,3137157,3306,ETH,2019-09-15 00:00:00,180.8899993896,188.1000061035,179.8000030518,188.5899963379,2019-11-21 12:03:46,2019-11-21 12:03:46,12209.892578125,,,,,0,USD
51320,3137158,3306,ETH,2019-09-16 00:00:00,188.0599975586,189.0099945068,185.7899932861,190.1300048828,2019-11-21 12:03:46,2019-11-21 12:03:46,10704.4248046875,,,,,0,USD
51321,3137159,3306,ETH,2019-09-17 00:00:00,189.2100067139,197.1999969482,188.3000030518,199.3200073242,2019-11-21 12:03:46,2019-11-21 12:03:46,12935.0419921875,,,,,0,USD
51322,3137160,3306,ETH,2019-09-18 00:00:00,197.1999969482,208.0,195.6999969482,214.9499969482,2019-11-21 12:03:46,2019-11-21 12:03:46,15098.9345703125,,,,,0,USD
51323,3137161,3306,ETH,2019-09-19 00:00:00,207.8200073242,210.1999969482,207.8200073242,216.9900054932,2019-11-21 12:03:46,2019-11-21 12:03:46,19620.072265625,,,,,0,USD
51324,3137162,3306,ETH,2019-09-20 00:00:00,210.1000061035,220.0700073242,202.6000061035,223.75,2019-11-21 12:03:46,2019-11-21 12:03:46,35383.4609375,,,,,0,USD
51325,3137163,3306,ETH,2019-09-21 00:00:00,220.1399993896,218.0500030518,212.3999938965,221.3000030518,2019-11-21 12:03:46,2019-11-21 12:03:46,22962.169921875,,,,,0,USD
51326,3137164,3306,ETH,2019-09-22 00:00:00,218.0500030518,215.1300048828,213.5200042725,221.25,2019-11-21 12:03:46,2019-11-21 12:03:46,15155.5546875,,,,,0,USD
51327,3137165,3306,ETH,2019-09-23 00:00:00,215.1300048828,211.1300048828,206.3200073242,215.4799957275,2019-11-21 12:03:46,2019-11-21 12:03:46,25726.615234375,,,,,0,USD
51328,3137166,3306,ETH,2019-09-24 00:00:00,211.1699981689,201.2700042725,198.7799987793,211.5099945068,2019-11-21 12:03:46,2019-11-21 12:03:46,24684.44140625,,,,,0,USD
51329,3137167,3306,ETH,2019-09-25 00:00:00,201.2700042725,166.5500030518,146.9100036621,203.0599975586,2019-11-21 12:03:46,2019-11-21 12:03:46,70397.4375,,,,,0,USD
51330,3137168,3306,ETH,2019-09-26 00:00:00,166.5500030518,170.1499938965,162.1300048828,175.0,2019-11-21 12:03:46,2019-11-21 12:03:46,70907.0859375,,,,,0,USD
51331,3137169,3306,ETH,2019-09-27 00:00:00,170.0299987793,165.8999938965,152.8899993896,171.1600036621,2019-11-21 12:03:46,2019-11-21 12:03:46,28047.578125,,,,,0,USD
51332,3137170,3306,ETH,2019-09-28 00:00:00,165.9400024414,173.7599945068,161.1799926758,176.4600067139,2019-11-21 12:03:46,2019-11-21 12:03:46,21638.1171875,,,,,0,USD
51333,3137171,3306,ETH,2019-09-29 00:00:00,173.7599945068,173.5,168.1699981689,175.3000030518,2019-11-21 12:03:46,2019-11-21 12:03:46,15956.5390625,,,,,0,USD
51334,3137172,3306,ETH,2019-09-30 00:00:00,173.5,169.2700042725,164.2200012207,174.5099945068,2019-11-21 12:03:46,2019-11-21 12:03:46,48091.21484375,,,,,0,USD
51335,3137173,3306,ETH,2019-10-01 00:00:00,169.2700042725,180.3000030518,165.1799926758,180.9700012207,2019-11-21 12:03:46,2019-11-21 12:03:46,34210.5859375,,,,,0,USD
51336,3137174,3306,ETH,2019-10-02 00:00:00,180.5700073242,175.7400054932,173.0399932861,185.5200042725,2019-11-21 12:03:46,2019-11-21 12:03:46,25957.138671875,,,,,0,USD
51337,3137175,3306,ETH,2019-10-03 00:00:00,175.6699981689,180.2100067139,173.5,181.2100067139,2019-11-21 12:03:46,2019-11-21 12:03:46,12231.32421875,,,,,0,USD
51338,3137176,3306,ETH,2019-10-04 00:00:00,180.25,174.6900024414,170.0,180.4299926758,2019-11-21 12:03:46,2019-11-21 12:03:46,15536.046875,,,,,0,USD
51339,3137177,3306,ETH,2019-10-05 00:00:00,174.8999938965,175.1499938965,171.2200012207,178.7799987793,2019-11-21 12:03:46,2019-11-21 12:03:46,12250.62890625,,,,,0,USD
51340,3137178,3306,ETH,2019-10-06 00:00:00,175.1499938965,176.0700073242,172.1100006104,176.5,2019-11-21 12:03:46,2019-11-21 12:03:46,9976.6796875,,,,,0,USD
51341,3137179,3306,ETH,2019-10-07 00:00:00,176.0800018311,170.4799957275,168.0200042725,176.4900054932,2019-11-21 12:03:46,2019-11-21 12:03:46,20745.490234375,,,,,0,USD
51342,3137180,3306,ETH,2019-10-08 00:00:00,170.4299926758,179.7100067139,169.0099945068,181.7899932861,2019-11-21 12:03:46,2019-11-21 12:03:46,27421.5625,,,,,0,USD
51343,3137181,3306,ETH,2019-10-09 00:00:00,179.8000030518,180.5800018311,177.2200012207,184.5299987793,2019-11-21 12:03:46,2019-11-21 12:03:46,14662.576171875,,,,,0,USD
51344,3137182,3306,ETH,2019-10-10 00:00:00,180.5500030518,192.6000061035,179.0599975586,195.0,2019-11-21 12:03:46,2019-11-21 12:03:46,17131.287109375,,,,,0,USD
51345,3137183,3306,ETH,2019-10-11 00:00:00,192.6399993896,191.1000061035,186.9499969482,194.2100067139,2019-11-21 12:03:46,2019-11-21 12:03:46,13208.681640625,,,,,0,USD
51346,3137184,3306,ETH,2019-10-12 00:00:00,191.1600036621,180.6100006104,179.4499969482,196.5800018311,2019-11-21 12:03:46,2019-11-21 12:03:46,40773.38671875,,,,,0,USD
51347,3137185,3306,ETH,2019-10-13 00:00:00,180.6399993896,179.7899932861,177.9600067139,184.5099945068,2019-11-21 12:03:46,2019-11-21 12:03:46,14954.439453125,,,,,0,USD
51348,3137186,3306,ETH,2019-10-14 00:00:00,179.6000061035,181.0299987793,178.75,184.3200073242,2019-11-21 12:03:46,2019-11-21 12:03:46,21292.037109375,,,,,0,USD
51349,3137187,3306,ETH,2019-10-15 00:00:00,180.9700012207,186.7100067139,180.4400024414,187.3399963379,2019-11-21 12:03:46,2019-11-21 12:03:46,12115.482421875,,,,,0,USD
51350,3137188,3306,ETH,2019-10-16 00:00:00,186.6900024414,180.6600036621,178.1000061035,187.9700012207,2019-11-21 12:03:46,2019-11-21 12:03:46,53360.8984375,,,,,0,USD
51351,3137189,3306,ETH,2019-10-17 00:00:00,180.6699981689,174.8899993896,172.2299957275,181.4799957275,2019-11-21 12:03:46,2019-11-21 12:03:46,29056.5234375,,,,,0,USD
51352,3137190,3306,ETH,2019-10-18 00:00:00,174.7100067139,177.1499938965,172.7700042725,178.8099975586,2019-11-21 12:03:46,2019-11-21 12:03:46,29697.837890625,,,,,0,USD
51353,3137191,3306,ETH,2019-10-19 00:00:00,177.1799926758,172.5299987793,168.6799926758,177.1999969482,2019-11-21 12:03:46,2019-11-21 12:03:46,53298.15234375,,,,,0,USD
51354,3137192,3306,ETH,2019-10-20 00:00:00,172.7100067139,171.8399963379,170.0099945068,174.8699951172,2019-11-21 12:03:46,2019-11-21 12:03:46,73430.5546875,,,,,0,USD
51355,3137193,3306,ETH,2019-10-21 00:00:00,171.8399963379,175.1600036621,169.4299926758,176.4400024414,2019-11-21 12:03:46,2019-11-21 12:03:46,95968.3828125,,,,,0,USD
51356,3137194,3306,ETH,2019-10-22 00:00:00,175.1600036621,174.1100006104,171.7899932861,177.8300018311,2019-11-21 12:03:46,2019-11-21 12:03:46,41002.23828125,,,,,0,USD
51357,3137195,3306,ETH,2019-10-23 00:00:00,174.1000061035,171.3300018311,170.4299926758,174.9600067139,2019-11-21 12:03:46,2019-11-21 12:03:46,33314.51171875,,,,,0,USD
51358,3137196,3306,ETH,2019-10-24 00:00:00,171.4799957275,162.5899963379,153.7400054932,171.7700042725,2019-11-21 12:03:46,2019-11-21 12:03:46,178555.921875,,,,,0,USD
51359,3137197,3306,ETH,2019-10-25 00:00:00,162.5,160.6000061035,158.8000030518,163.8500061035,2019-11-21 12:03:46,2019-11-21 12:03:46,59654.625,,,,,0,USD
51360,3137198,3306,ETH,2019-10-26 00:00:00,160.5599975586,181.1199951172,160.0599975586,187.0,2019-11-21 12:03:46,2019-11-21 12:03:46,43459.9453125,,,,,0,USD
51361,3137199,3306,ETH,2019-10-27 00:00:00,181.25,179.4299926758,173.9299926758,196.9600067139,2019-11-21 12:03:46,2019-11-21 12:03:46,425314.5,,,,,0,USD
51362,3137200,3306,ETH,2019-10-28 00:00:00,179.4199981689,183.75,176.1999969482,188.4299926758,2019-11-21 12:03:46,2019-11-21 12:03:46,377163.84375,,,,,0,USD
51363,3137201,3306,ETH,2019-10-29 00:00:00,183.8699951172,181.5500030518,180.3800048828,188.8000030518,2019-11-21 12:03:46,2019-11-21 12:03:46,416730.875,,,,,0,USD
51364,3137202,3306,ETH,2019-10-30 00:00:00,181.8999938965,190.2200012207,181.2599945068,192.4199981689,2019-11-21 12:03:46,2019-11-21 12:03:46,496820.71875,,,,,0,USD
51365,3137203,3306,ETH,2019-10-31 00:00:00,190.1999969482,183.1000061035,180.2100067139,191.8399963379,2019-11-21 12:03:46,2019-11-21 12:03:46,646469.6875,,,,,0,USD
51366,3137204,3306,ETH,2019-11-01 00:00:00,183.1399993896,182.1699981689,177.3500061035,185.3000030518,2019-11-21 12:03:46,2019-11-21 12:03:46,525581.4375,,,,,0,USD
51367,3137205,3306,ETH,2019-11-02 00:00:00,182.1699981689,182.7599945068,177.6399993896,184.4900054932,2019-11-21 12:03:46,2019-11-21 12:03:46,624931.0,,,,,0,USD
51368,3137206,3306,ETH,2019-11-03 00:00:00,182.7599945068,182.9199981689,181.6600036621,185.1799926758,2019-11-21 12:03:46,2019-11-21 12:03:46,303416.25,,,,,0,USD
51369,3137207,3306,ETH,2019-11-04 00:00:00,182.9199981689,181.5299987793,179.0200042725,184.4900054932,2019-11-21 12:03:46,2019-11-21 12:03:46,913228.9375,,,,,0,USD
51370,3137208,3306,ETH,2019-11-05 00:00:00,181.5399932861,185.7200012207,180.1900024414,188.2799987793,2019-11-21 12:03:46,2019-11-21 12:03:46,308776.75,,,,,0,USD
51371,3137209,3306,ETH,2019-11-06 00:00:00,185.6999969482,188.6799926758,182.6399993896,191.8000030518,2019-11-21 12:03:46,2019-11-21 12:03:46,452928.65625,,,,,0,USD
51372,3137210,3306,ETH,2019-11-07 00:00:00,188.6600036621,191.1300048828,187.7799987793,194.3899993896,2019-11-21 12:03:46,2019-11-21 12:03:46,268241.0625,,,,,0,USD
51373,3137211,3306,ETH,2019-11-08 00:00:00,191.1100006104,186.7100067139,184.7700042725,192.0599975586,2019-11-21 12:03:46,2019-11-21 12:03:46,322069.125,,,,,0,USD
51374,3137212,3306,ETH,2019-11-09 00:00:00,186.6799926758,183.7799987793,181.2200012207,188.1900024414,2019-11-21 12:03:46,2019-11-21 12:03:46,292587.625,,,,,0,USD
51375,3137213,3306,ETH,2019-11-10 00:00:00,183.7400054932,184.8899993896,182.4499969482,185.7899932861,2019-11-21 12:03:46,2019-11-21 12:03:46,313249.59375,,,,,0,USD
51376,3137214,3306,ETH,2019-11-11 00:00:00,184.8699951172,188.9199981689,183.3600006104,191.8600006104,2019-11-21 12:03:46,2019-11-21 12:03:46,340237.375,,,,,0,USD
51377,3137215,3306,ETH,2019-11-12 00:00:00,188.9299926758,184.9499969482,184.0399932861,190.1300048828,2019-11-21 12:03:46,2019-11-21 12:03:46,471802.6875,,,,,0,USD
51378,3137216,3306,ETH,2019-11-13 00:00:00,184.9799957275,187.0299987793,182.7100067139,187.5299987793,2019-11-21 12:03:46,2019-11-21 12:03:46,247680.28125,,,,,0,USD
51379,3137217,3306,ETH,2019-11-14 00:00:00,187.1000061035,188.1000061035,184.9799957275,189.5099945068,2019-11-21 12:03:46,2019-11-21 12:03:46,205519.5625,,,,,0,USD
51380,3137218,3306,ETH,2019-11-15 00:00:00,188.0899963379,184.9100036621,183.4199981689,188.5599975586,2019-11-21 12:03:46,2019-11-21 12:03:46,576507.5625,,,,,0,USD
51381,3137219,3306,ETH,2019-11-16 00:00:00,184.8999938965,180.0200042725,178.0599975586,186.5,2019-11-21 12:03:46,2019-11-21 12:03:46,923767.875,,,,,0,USD
51382,3137220,3306,ETH,2019-11-17 00:00:00,180.0299987793,182.4100036621,179.3999938965,183.4400024414,2019-11-21 12:03:46,2019-11-21 12:03:46,360571.96875,,,,,0,USD
51383,3137221,3306,ETH,2019-11-18 00:00:00,182.3999938965,183.8399963379,180.0099945068,186.0,2019-11-21 12:03:46,2019-11-21 12:03:46,546059.875,,,,,0,USD
51384,3137222,3306,ETH,2019-11-19 00:00:00,183.8399963379,178.5800018311,175.1199951172,184.0899963379,2019-11-21 12:03:46,2019-11-21 12:03:46,532883.0,,,,,0,USD
51385,3137223,3306,ETH,2019-11-20 00:00:00,178.5599975586,175.8399963379,173.0099945068,178.6399993896,2019-11-21 12:03:46,2019-11-21 12:03:46,547737.5,,,,,0,USD
83690,3433498,3306,ETH,2019-11-21 00:00:00,175.582824707,161.4967346191,159.4047241211,176.0299835205,2019-11-21 23:55:50,2019-11-21 23:55:50,8520349696.0,0.0218733,0.0211375,0.02086369,0.02303968,1,USD
84035,4274561,3306,ETH,2019-11-22 00:00:00,161.6101837158,150.3565673828,142.6640777588,163.0158538818,2019-11-22 23:55:42,2019-11-22 23:55:42,12005970944.0,0.02114555,0.02060869,0.01955432,0.02234385,1,USD
84380,5124641,3306,ETH,2019-11-23 00:00:00,150.2602081299,153.2443695068,147.6343078613,154.1015625,2019-11-23 23:55:42,2019-11-23 23:55:42,8273627648.0,0.02059324,0.02074564,0.01998617,0.02086169,1,USD
84725,5954855,3306,ETH,2019-11-24 00:00:00,153.676361084,144.8281402588,144.544128418,153.9399414062,2019-11-24 23:50:41,2019-11-24 23:50:41,7762331648.0,0.02077326,0.02050958,0.02046936,0.02179993,1,USD
85073,6556999,3306,ETH,2019-11-27 00:00:00,148.7853851318,153.2319641113,143.6790771484,154.7897033691,2019-11-27 23:55:43,2019-11-27 23:55:43,8786072576.0,0.02061204,0.02032616,0.01905898,0.0205328,1,USD
85499,7716380,3306,ETH,2019-11-28 00:00:00,153.4272003174,153.3265380859,152.2785491943,155.0377502441,2019-11-28 11:55:32,2019-11-28 11:55:32,8206123520.0,0.02037096,0.02026444,0.02012594,0.02049061,1,USD
85742,9022774,3306,ETH,2019-11-29 00:00:00,151.5852966309,155.2162475586,151.5852966309,156.8271026611,2019-11-29 23:55:36,2019-11-29 23:55:36,7494259712.0,0.02031129,0.0199962,0.01952843,0.02020373,1,USD
